NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:26:16,7/7/15,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20150707-20000-eq\20000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,20.8,,,,,,,,
Water Height,290,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
161, 0:13:22,801.6,801.6,186.3,213.1,177.7,218,243.8,262.4
162, 0:13:27,806.7,806.7,188.7,208.9,177.4,222.1,246,260.8
163, 0:13:32,812.3,812.3,190.2,214.9,173.7,222.5,244,263.1
164, 0:13:37,817.4,817.4,187.6,210,175,220.8,242.5,262.2
165, 0:13:43,822.5,822.5,186.4,209.9,177.5,221,243.7,260
166, 0:13:47,827.2,827.2,189.4,212.9,176,218,244.2,261.3
167, 0:13:52,832.3,832.3,189.3,210.8,172.8,220.8,243.1,263.2
168, 0:13:57,837.1,837.1,188.4,211.7,172.5,220.7,246.1,257.7
169, 0:14:02,841.8,841.8,188,211.3,175.8,220.2,245.2,263.4
170, 0:14:07,847.5,847.5,186.6,211,176.3,220.9,241,260.7
171, 0:14:12,851.8,851.8,189.8,212,175,222.2,245.3,262
172, 0:14:18,857.5,857.5,193,210.8,172.6,221.7,243.4,262.8
173, 0:14:22,862.2,862.2,191.5,217.9,173.1,220.5,240.8,262.3
174, 0:14:27,866.8,866.8,189.3,210.2,176.8,220.9,242.7,258.5
175, 0:14:32,872.4,872.4,188,211.1,176.8,219.3,244.2,263.3
176, 0:14:37,877.5,877.5,187.6,210.7,175,219.9,242.2,261.4
177, 0:14:42,882.1,882.1,189.7,208.5,178.2,221.6,246.9,264.9
178, 0:14:47,886.8,886.8,189.9,210.1,172.2,220.3,245.6,261.7
179, 0:14:52,891.8,891.8,189.8,210,175.9,223.5,239.4,261
180, 0:14:57,896.9,896.9,187.7,210.5,173.1,221.5,245.2,262.4
181, 0:15:02,902.5,902.5,187.9,208.4,174.5,220.8,242.6,259.3
182, 0:15:08,907.6,907.6,187,211.1,177.5,220,247.6,259.4
183, 0:15:12,911.7,911.7,187.1,211.6,177.1,220,241.9,261.3
184, 0:15:17,917.3,917.3,187.8,210.7,177.8,226.2,245.1,261.9
185, 0:15:22,921.9,921.9,185.6,209.7,175.1,220.5,243.2,263.8
186, 0:15:28,927.5,927.5,186.4,209.8,174.8,220.5,241.6,261.1
187, 0:15:32,932.2,932.2,189.4,210.2,176,221.7,242.3,262.1
188, 0:15:37,936.8,936.8,191.3,207.8,175.6,222.9,244.8,263.7
189, 0:15:42,942.4,942.4,186,210.8,176.4,224,245.1,262.2
190, 0:15:47,947,947,188,208.9,180.4,220.3,243.9,264.4
191, 0:15:53,952.6,952.6,186.2,208.1,175.1,221.1,243.7,265.4
192, 0:15:57,957.2,957.2,187,211.5,170.8,220.3,243.7,261.1
193, 0:16:02,961.9,961.9,187.9,209.7,174.2,219.3,249.2,261
194, 0:16:07,967.4,967.4,186.4,211.4,176.4,219.6,247.4,260.8
195, 0:16:12,972.2,972.2,186.1,211.5,176,224.1,243.3,261.7
196, 0:16:17,976.8,976.8,188.3,205.9,176.3,222,245.1,262
197, 0:16:22,982.4,982.4,186.2,215.4,174.5,216.6,243.8,261.1
198, 0:16:27,987,987,186.2,211.7,175.4,219.5,243.7,259.4
199, 0:16:32,992.1,992.1,189.5,207.8,179.6,219.7,240.8,259.4
200, 0:16:37,997.2,997.2,193.1,208.2,174.3,223.1,242.7,260.7
201, 0:16:42,1002.3,1002.3,187.1,208.9,178.6,219.8,245.6,260
202, 0:16:47,1006.9,1006.9,187.8,212.3,176,218.6,246.4,262.8
203, 0:16:52,1012,1012,187.3,205.9,173.4,218.8,244.9,261.1
204, 0:16:57,1017.1,1017.1,188.7,210.4,175.5,222.9,242.7,256.3
205, 0:17:02,1021.6,1021.6,186.2,210.2,176.8,219.8,243.7,261.8
206, 0:17:07,1026.7,1026.7,187.5,211,173.3,220.5,243.1,263.1
207, 0:17:12,1031.7,1031.7,185.5,209.8,173.4,220.1,243.7,263.2
208, 0:17:17,1037.3,1037.3,188.6,209.5,174.2,221.7,242.4,262
209, 0:17:22,1042.5,1042.5,188.2,210.1,174.9,220.4,242.5,259.9
210, 0:17:28,1047.6,1047.6,189.8,210.2,176.1,217.8,242.3,265
211, 0:17:32,1052.2,1052.2,184.9,212,174.5,220.8,249.4,259.8
212, 0:17:37,1056.8,1056.8,188,210.8,179.4,218.6,246.5,259.3
213, 0:17:42,1062.4,1062.4,189,208.8,173.1,222.5,241.6,260
214, 0:17:47,1067,1067,187,209.1,173.4,222.9,243.6,261.7
215, 0:17:53,1072.6,1072.6,186.2,211.3,174.8,218.7,240.2,262.6
216, 0:17:57,1076.7,1076.7,186.2,210.5,178.6,217.9,240.4,260.1
217, 0:18:02,1081.8,1081.8,189.5,208.5,173.6,219.7,241.9,259.9
218, 0:18:07,1086.9,1086.9,190.7,208.5,172.8,222.3,240.5,262.4
219, 0:18:12,1092.5,1092.5,188.8,209.1,176.6,220,242.7,260
220, 0:18:18,1097.6,1097.6,187.9,212.5,176.5,219.7,245.1,262.4
221, 0:18:22,1102.2,1102.2,184.7,212.7,174.4,218.8,244.3,261.8
222, 0:18:27,1106.9,1106.9,187.6,210.5,172.7,222.3,246.1,261.8
223, 0:18:32,1112.5,1112.5,186.9,209.1,172.8,223.4,243.3,263.4
224, 0:18:38,1117.6,1117.6,187.1,210.1,175.1,220.5,242,262
225, 0:18:42,1121.8,1121.8,188.9,210.5,178.4,220,243.7,261.1
226, 0:18:47,1127.4,1127.4,186.4,209.9,173,219.3,245.1,265.5
227, 0:18:53,1132.6,1132.6,186.8,208.5,173.3,217.9,243.7,262.1
228, 0:18:57,1136.7,1136.7,187.6,212.9,174.1,220.2,243.8,260.5
229, 0:19:02,1141.8,1141.8,187.6,209.2,175.9,223.7,244.3,260.8
230, 0:19:07,1147.3,1147.3,187.8,211.9,174.8,220.5,242.8,263.2
231, 0:19:12,1152.5,1152.5,188.2,211.6,176.3,222,241.2,259.7
232, 0:19:17,1157.1,1157.1,187.5,207.6,173.4,220.4,242.8,264.6
233, 0:19:22,1161.7,1161.7,187.3,213.5,171.3,220.9,243.6,260.2
234, 0:19:27,1167.2,1167.2,187.8,210,174.7,220.2,244.2,259.7
235, 0:19:32,1172.4,1172.4,190.7,210.9,173.6,220,245.1,262.3
236, 0:19:37,1177,1177,185.5,210.8,175.1,220.2,240.3,262.1
237, 0:19:43,1182.6,1182.6,187,207.7,172.9,220.5,245.7,259.9
238, 0:19:47,1186.7,1186.7,187,213.7,171.6,216.7,242.8,262.3
239, 0:19:52,1191.8,1191.8,188.5,208.8,174,223,245.7,264
240, 0:19:57,1197.3,1197.3,187.8,207.5,175.9,222.8,245.9,262.5
241, 0:20:02,1202,1202,186.4,209.4,176.1,222,245.7,259.4
242, 0:20:08,1207.6,1207.6,186.1,210.8,176.4,218.9,241.6,263.2
243, 0:20:12,1212.2,1212.2,187,211.1,171.8,226,244,260.3
244, 0:20:17,1217.4,1217.4,186.4,211.4,172.8,218.2,245.3,261.3
245, 0:20:23,1222.6,1222.6,186.4,209.7,173.9,219.7,243.1,262.3
246, 0:20:27,1226.7,1226.7,187.9,208.9,174.5,223.2,241.8,263.3
247, 0:20:32,1232.2,1232.2,189.9,210.3,174.4,217.4,241,262.2
248, 0:20:37,1237.4,1237.4,186.2,212.3,174.2,221.4,241.5,260.9
249, 0:20:43,1242.5,1242.5,187.3,207.7,176.3,220.2,241,262
250, 0:20:47,1247.2,1247.2,189,210.3,174,218.6,242.3,259.9
251, 0:20:52,1252.3,1252.3,188.2,210.5,172.8,217.9,242.5,262
252, 0:20:57,1257,1257,185.9,208.2,174,222.6,244.4,259.2
253, 0:21:02,1262.1,1262.1,184.4,207.9,174.8,222,242.9,262.2
254, 0:21:07,1266.8,1266.8,186.5,211.2,174,218.7,240,262.8
255, 0:21:12,1271.9,1271.9,187.3,209.1,175.4,219,242.3,261.4
256, 0:21:17,1277.5,1277.5,189.3,208.8,173.9,217.2,243.5,261
257, 0:21:22,1282.1,1282.1,187.7,210.9,176.8,219.7,244.7,260.7
258, 0:21:27,1287.1,1287.1,187.3,208.8,171.1,218.5,242,261.9
259, 0:21:32,1292.3,1292.3,189,210.8,174.8,220.1,243.8,261.3
260, 0:21:37,1297.4,1297.4,188.1,209.7,176.6,223.4,242.6,265.9
261, 0:21:42,1302.1,1302.1,187,211.3,176.2,219.4,244.9,259.3
262, 0:21:47,1307.1,1307.1,187.6,211.4,171.4,218.5,245.3,262.2
263, 0:21:52,1311.8,1311.8,190.2,210.5,176.6,220,245.2,262
264, 0:21:57,1316.8,1316.8,191.9,214,171.6,221.2,243.1,261.1
265, 0:22:02,1322.4,1322.4,188.8,208.5,174.9,219.3,240.5,258.9
266, 0:22:08,1327.5,1327.5,186.1,210.8,174.8,220.5,244.7,263.2
267, 0:22:12,1331.7,1331.7,188.4,212,174.6,218,241.5,257
268, 0:22:17,1336.8,1336.8,188.2,208.6,174.7,221.1,243.9,259.4
269, 0:22:22,1342.4,1342.4,187.2,210.3,174.8,216.4,241.9,262.4
270, 0:22:27,1347.5,1347.5,188.9,212.6,176.5,221.4,240.8,264.1
271, 0:22:32,1351.6,1351.6,188.3,207.6,174.5,220.2,241.6,260.4
272, 0:22:37,1356.7,1356.7,186.8,208.4,174.3,216.7,244,260.1
273, 0:22:42,1362.3,1362.3,186.1,208.1,175.9,220.3,242.4,260.6
274, 0:22:47,1367.4,1367.4,188.2,209.7,174.8,220.8,242.8,261.7
275, 0:22:53,1372.5,1372.5,188.5,208.3,174.2,220.8,242.7,262.1
276, 0:22:57,1376.7,1376.7,187.9,213,173.4,222.4,244,259.9
277, 0:23:02,1381.7,1381.7,185.2,211.8,169.9,218.2,244.4,262.6
278, 0:23:07,1387.3,1387.3,187.3,211.4,178.5,218.3,244.2,258
279, 0:23:12,1391.9,1391.9,190.8,212.7,172.8,219.4,244.8,261.7
280, 0:23:18,1397.5,1397.5,190.1,211.5,173.8,221.4,241,260.2
281, 0:23:22,1402.2,1402.2,188.8,211.3,177.4,219.3,243.6,261.1
282, 0:23:27,1406.8,1406.8,187.6,208.8,176.3,219.7,243.7,261.8
283, 0:23:32,1411.9,1411.9,188.8,211.4,173,221.6,241.6,258.8
284, 0:23:37,1417,1417,184.1,212.6,172.5,221,244.6,259.1
285, 0:23:43,1422.6,1422.6,187.9,211.4,175.9,217.4,242,262.6
286, 0:23:47,1427.2,1427.2,188.2,208.5,175.7,219,242.4,258.2
287, 0:23:52,1431.8,1431.8,185.7,209.4,175.2,217.8,243.6,262.3
288, 0:23:57,1437.4,1437.4,187.6,211.6,175.4,221.9,243,259.3
289, 0:24:02,1441.9,1441.9,189,209,172.5,221.7,240,265.2
290, 0:24:07,1446.9,1446.9,191.3,210.5,170.6,220.9,242.4,261.9
291, 0:24:12,1451.9,1451.9,186.8,209.1,176,218.2,242.6,260.8
292, 0:24:17,1457.5,1457.5,189.8,211.4,172.8,223.7,243.9,259.7
293, 0:24:22,1462.1,1462.1,188.3,210.8,177.5,218.8,241.3,262.3
294, 0:24:27,1467.2,1467.2,189.3,211.5,176.3,219.1,246.6,264
295, 0:24:32,1472.3,1472.3,186,209.1,176,218.8,242.8,259
296, 0:24:37,1477.5,1477.5,185.3,209.7,171.6,218.8,243.4,259.6
297, 0:24:42,1482.1,1482.1,187.9,209.5,172.4,219.8,241.4,261.1
298, 0:24:47,1487.2,1487.2,187.9,207.9,171.5,221.3,242.2,260.7
299, 0:24:52,1491.8,1491.8,187.5,210.7,175,216,241,260.6
300, 0:24:57,1497.4,1497.4,185.2,210.8,178.3,220.8,239.3,262.4
301, 0:25:02,1502,1502,190.2,209.3,173.3,219.7,242.8,256.8
302, 0:25:07,1507.1,1507.1,185.3,210.3,176,217.3,243.5,260.6
303, 0:25:12,1512.1,1512.1,185.5,212.6,179.3,218.5,242.9,262
304, 0:25:17,1517.3,1517.3,187.3,209.5,174.2,220.4,239.5,263.7
305, 0:25:22,1522.4,1522.4,188.2,210.3,173.2,218.6,243,260.2
306, 0:25:27,1527.1,1527.1,185.6,210.1,169.9,217.4,239.7,259.4
307, 0:25:32,1531.6,1531.6,187.3,210.4,175.4,221.4,242.5,260.2
308, 0:25:37,1537.2,1537.2,186.6,207.3,173.4,219.2,241.8,257.4
309, 0:25:42,1542,1542,185.6,208.7,172.2,218.2,244,263.5
310, 0:25:47,1547.2,1547.2,186.2,212.8,175,223.4,242.8,261.4
311, 0:25:52,1551.8,1551.8,184.8,210.1,172.9,218.9,244.6,259.7
312, 0:25:57,1557.5,1557.5,190.5,211.1,171.4,217.1,242.2,259
313, 0:26:02,1562.1,1562.1,187.6,210.5,173,218.9,245.5,262.3
314, 0:26:07,1566.7,1566.7,189,209.1,174.9,222,243.3,261
315, 0:26:12,1572.4,1572.4,188.3,208.8,173.8,222,246.9,258.4
316, 0:26:17,1577.1,1577.1,184.4,211.5,175.4,220.2,242.3,261.9
317, 0:26:22,1582.1,1582.1,186,209.7,175.7,220.8,241.2,262.1
318, 0:26:27,1587.3,1587.3,190.3,208.3,171.4,221.1,242.8,258.2
319, 0:26:32,1592.4,1592.4,186.9,214,174.8,220,240.6,261
320, 0:26:37,1597,1597,185.9,210.2,175.6,221.7,245.4,258.5
321, 0:26:43,1602.6,1602.6,192.9,210.6,176.7,221.1,241.6,259.3
322, 0:26:47,1606.7,1606.7,189.7,211.1,173.6,221.4,241.6,260.5
323, 0:26:52,1612.3,1612.3,185.9,210.7,175.1,220.8,240.8,258.8
324, 0:26:57,1617.4,1617.4,190.4,210.2,175.3,218.8,242.8,265.1
325, 0:27:03,1622.6,1622.6,188.5,211.5,174,218.7,241.6,258.8
326, 0:27:07,1626.7,1626.7,192.9,209.8,173.7,220,244.5,260
327, 0:27:12,1632.3,1632.3,186.4,210.2,175.6,219.4,241.3,262.1
328, 0:27:17,1637.4,1637.4,189.2,207.5,175,220.5,240.2,261.9
329, 0:27:23,1642.5,1642.5,188.2,211.3,173.3,219.2,241.9,260.2
330, 0:27:27,1646.6,1646.6,187.8,211.7,176.3,219.1,244,260.8
331, 0:27:32,1652.2,1652.2,188.5,208.5,174.9,220.7,245.8,260.3
332, 0:27:37,1657.4,1657.4,188.2,209.4,170.7,221.2,239.6,259.7
333, 0:27:42,1662,1662,186.7,210.4,172.7,221.3,244.8,259.2
