NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:24:59,6/16/15,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20150616-16000-eq\20150616-16000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,24.6,,,,,,,,
Water Height,280,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
Transducer 1,7680,0,223,10,,,,,
Transducer 2,6680,0,223,11,,,,,
Transducer 3,8680,0,258,12,,,,,
Transducer 4,5680,0,276,13,,,,,
Transducer 5,4680,0,288,14,,,,,
Transducer 6,3680,0,302,15,,,,,
,,,,,,,,,
"PULSER SETTINGS:, Rcvr  Echo, LPF   3  , HPF   1, Trig  External, PRF   100, DMP   333, Volts 900, Enrgy 3, Impd  Low, Gain  0,(Gain may change from above value dynamically - check PingHeaders.)",,,,,,,,,
,,,,,,,,,
Pass,RunTime,RunSeconds,ContinuousSec,Probe_1,Probe_2,Probe_3,Probe_4,Probe_5,Probe_6
461, 0:38:22,2301.9,2301.9,146.5,131.1,169.8,174.7,188.3,204
462, 0:38:27,2307,2307,150,133.7,168.6,169.3,188,204.3
463, 0:38:32,2312,2312,150.4,129.7,168.8,172.1,187.6,204.4
464, 0:38:37,2317,2317,145.5,131.1,172.1,174.3,184.4,205.3
465, 0:38:42,2322,2322,144.8,135,173.6,171.2,185.9,204.9
466, 0:38:47,2327,2327,146.9,134.4,169.6,170,187.8,205.8
467, 0:38:52,2331.9,2331.9,144,132.8,172.4,169.4,189.2,205.5
468, 0:38:57,2337,2337,146.9,131.4,170.3,170.8,188.2,206.4
469, 0:39:02,2341.9,2341.9,143.9,131.2,170.5,,185.9,203.3
470, 0:39:07,2346.9,2346.9,148.8,130.7,173.2,172,192.4,208.2
471, 0:39:12,2351.9,2351.9,142.1,131.4,169.6,177.4,184.9,202.3
472, 0:39:17,2356.9,2356.9,146.8,131.1,172.9,174.3,190.8,206.6
473, 0:39:22,2361.8,2361.8,143.9,130.2,173,174.1,185.5,203.2
474, 0:39:27,2366.9,2366.9,146,131.3,171,174.9,190.8,204.1
475, 0:39:32,2371.8,2371.8,144.2,129,170,173,186.7,203.3
476, 0:39:37,2376.9,2376.9,147.7,129.3,169.7,175.2,189.9,206.7
477, 0:39:42,2381.9,2381.9,144,132.2,168.4,172.7,190.5,207.3
478, 0:39:47,2386.9,2386.9,144,133.2,175.6,174.4,186.1,204.9
479, 0:39:52,2391.9,2391.9,144.6,133.5,172.1,173.1,187.9,202.1
480, 0:39:57,2396.9,2396.9,145,131.7,167.3,176.6,183.5,203.9
481, 0:40:02,2401.9,2401.9,145,128.3,171.1,174.4,187.2,205.1
482, 0:40:07,2407.3,2407.3,149.4,132.1,173.8,171.9,186.6,204.9
483, 0:40:12,2412.4,2412.4,144.8,132.6,168.9,172.9,186.2,203.9
484, 0:40:17,2417,2417,142.1,129.8,172.2,175.2,187.4,204
485, 0:40:22,2422,2422,141.7,132.8,174,171,187.5,204.6
486, 0:40:27,2427.4,2427.4,142.2,134.3,168.2,175,188,206.2
487, 0:40:32,2432.5,2432.5,146,130.9,172.6,173.8,193.5,207.8
488, 0:40:37,2437.1,2437.1,144.8,133.1,168,173.4,192.8,203.4
489, 0:40:42,2442.1,2442.1,141.2,131.3,170.9,172.8,186.8,205.1
490, 0:40:47,2447.1,2447.1,144.2,132.2,171.7,172.3,184.7,202.7
491, 0:40:52,2452.5,2452.5,145.9,131.7,167.3,172.3,190.2,207.8
492, 0:40:57,2457,2457,145.6,131.1,170.6,173.8,188.4,206.2
493, 0:41:02,2462.1,2462.1,143.5,133.8,171.2,171.6,189.3,209.3
494, 0:41:07,2467.1,2467.1,143,133.1,172.2,171.9,189,205.2
495, 0:41:12,2472,2472,145.5,134.4,169.2,173.2,189.7,205.6
496, 0:41:17,2477,2477,143.9,133.1,170.8,173.5,187.8,204.9
497, 0:41:22,2481.9,2481.9,144.1,130.7,172.9,173.2,189.1,206.8
498, 0:41:27,2487,2487,144.5,130.6,168.1,173.3,187.9,203.7
499, 0:41:32,2491.9,2491.9,144.3,137.6,169.7,170.4,191.5,207.8
500, 0:41:37,2496.9,2496.9,146.9,132.6,169.3,175.9,189.3,210.4
501, 0:41:42,2501.9,2501.9,151.3,134.4,165.8,174.9,189.3,207.1
502, 0:41:47,2506.9,2506.9,144.2,131.8,170.9,171.7,189.9,204.2
503, 0:41:52,2511.9,2511.9,143.3,132.2,171.8,171.2,187.8,209.5
504, 0:41:57,2517.3,2517.3,143.8,132.6,171,171.7,190.5,203.3
505, 0:42:02,2521.9,2521.9,148.2,132.6,168.7,171,189.9,206
506, 0:42:07,2526.9,2526.9,143.8,134.4,167.5,173.7,187.5,210.3
507, 0:42:12,2531.9,2531.9,141.8,129.7,169.4,174.2,190.7,203.3
508, 0:42:17,2536.9,2536.9,142.7,131.1,167.8,170.4,187.4,204.5
509, 0:42:22,2542.3,2542.3,141.2,131.1,172.5,173.8,189.3,208.4
510, 0:42:27,2547.4,2547.4,143.3,131.5,171.5,173.5,189.3,205.7
511, 0:42:32,2551.9,2551.9,145.4,133.5,170,172.3,188.2,207.3
512, 0:42:37,2556.9,2556.9,143.7,130.9,170.4,174.2,189,204.9
513, 0:42:42,2561.9,2561.9,143.7,132.1,171.5,172.6,189.3,206.9
514, 0:42:47,2566.9,2566.9,146.7,130.1,168.1,174.4,187.7,203.7
515, 0:42:52,2571.9,2571.9,141.6,132.8,168.8,172.2,190.5,208.9
516, 0:42:57,2577.4,2577.4,145,134,171.9,172.6,192.2,205.6
517, 0:43:02,2582,2582,145.1,136.4,168.8,174,190.5,203.4
518, 0:43:07,2587.1,2587.1,145.4,131.6,168.5,172.4,188.6,204.1
519, 0:43:12,2592,2592,147,133.7,171.4,175.2,194.4,204.4
520, 0:43:17,2597,2597,147.3,131.7,166.4,173.8,189.8,203.1
521, 0:43:22,2601.8,2601.8,144,131.3,171.7,173.4,186.6,206.6
522, 0:43:27,2606.8,2606.8,144.3,133.3,169,172.2,188.7,203.3
523, 0:43:32,2611.7,2611.7,145.4,133.5,170.8,171.7,189.9,207.5
524, 0:43:37,2616.7,2616.7,146.5,136.1,170.4,174.7,189.3,208.4
525, 0:43:42,2622.1,2622.1,146.7,130.1,169.6,174.7,191.1,203.5
526, 0:43:47,2626.7,2626.7,147.7,133.3,172.7,175.5,188.5,203.9
527, 0:43:52,2631.7,2631.7,144.4,131.3,171,179.1,186.5,206.3
528, 0:43:57,2636.7,2636.7,145.9,130.8,167.5,175.3,190.4,209.2
