NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
13:42:01,11/25/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20141125-12000-eq\12000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,18,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
226, 0:18:47,1127,1127,222.6,248.1,209.6,263.4,282.2,292
227, 0:18:52,1132,1132,223.5,248.9,214,260.8,279.6,289.3
228, 0:18:57,1137,1137,226,250.6,215.8,261.8,280.3,290.3
229, 0:19:02,1142,1142,224.9,249.7,207.3,262.6,279.4,293.5
230, 0:19:07,1146.9,1146.9,220.9,244.7,212,262,278.3,291.1
231, 0:19:12,1151.9,1151.9,229.6,248.7,212.6,261.1,280.9,288.9
232, 0:19:17,1157,1157,224.2,250.2,200.8,260.9,281.2,294.7
233, 0:19:22,1162,1162,223.1,250.2,213,259.5,276.2,289.7
234, 0:19:27,1167,1167,227.3,250.8,215.6,265.7,283.1,292.6
235, 0:19:32,1171.9,1171.9,226.9,243.3,208,260,281.2,289.6
236, 0:19:37,1176.9,1176.9,230.2,250.3,207.7,258.9,280,292.2
237, 0:19:42,1181.9,1181.9,225.7,247.9,209.6,263.6,280,296
238, 0:19:47,1186.9,1186.9,220.9,245.7,214.7,260,279.1,288.9
239, 0:19:52,1191.9,1191.9,229.9,251.1,220,264.8,285.2,293.6
240, 0:19:57,1196.8,1196.8,223.4,251.1,205.6,258.7,277,286.9
241, 0:20:02,1201.9,1201.9,223.4,250,215.7,267.3,282.9,293.2
242, 0:20:07,1206.8,1206.8,225,247.2,211.5,261.4,278.7,291.8
243, 0:20:12,1211.8,1211.8,227.3,245.5,203.8,261.7,277.7,290.9
244, 0:20:17,1217.2,1217.2,228.5,250.3,211.1,264.3,282.8,293.2
245, 0:20:22,1221.8,1221.8,217.2,243.7,209.3,258,279,290.6
246, 0:20:27,1227.3,1227.3,226.8,254.2,218.3,263.4,281.5,291.8
247, 0:20:32,1231.9,1231.9,219,244.9,203.2,263.9,276.9,294.9
248, 0:20:37,1237.3,1237.3,231.8,246.5,215.8,260.3,280.3,288
249, 0:20:42,1242.4,1242.4,228.2,251,206.6,263.5,283.7,295.4
250, 0:20:47,1247,1247,219.5,248.4,212.5,260.4,276.7,294.3
251, 0:20:52,1251.9,1251.9,226.1,251.8,223.7,265.1,281.6,286.8
252, 0:20:57,1256.9,1256.9,223.3,243.1,207.2,264.3,284.9,294.4
253, 0:21:02,1262,1262,231.8,252.6,210.1,259.2,277.8,292.8
254, 0:21:07,1267,1267,226,252.7,205.3,263.5,281.4,292.3
255, 0:21:12,1272,1272,223.3,246.6,212.1,262.4,283.7,292.6
256, 0:21:17,1276.9,1276.9,230.2,248.3,222.6,262.9,278.9,291.7
257, 0:21:22,1281.9,1281.9,226.7,255,198.8,262.7,282.4,290.5
258, 0:21:27,1286.9,1286.9,218.6,246.5,211.7,261.8,282.5,290.4
259, 0:21:32,1291.9,1291.9,233.3,247.3,222,264.5,279.7,297.1
260, 0:21:37,1297.4,1297.4,224.5,249.9,204.2,263.4,279.6,289.5
261, 0:21:42,1302,1302,221.7,248.7,212.3,263.7,282.9,293.7
262, 0:21:47,1307,1307,230.1,250.9,217.5,262.5,278.4,294.5
263, 0:21:52,1311.9,1311.9,222.6,254.8,202.8,264,277.2,288.4
264, 0:21:57,1316.9,1316.9,223.2,249.5,218,270,283.4,293.1
265, 0:22:02,1322.4,1322.4,227.1,245.2,210.5,257.1,276.2,292
266, 0:22:07,1327.4,1327.4,230.4,257.9,208,266.5,278,289.8
267, 0:22:12,1332,1332,222.1,249.1,209.7,260.3,279.4,289.4
268, 0:22:17,1337,1337,228.9,248,221.8,259.8,282.4,293.1
269, 0:22:22,1342,1342,230.9,252.8,217.5,261.6,275,291.9
270, 0:22:27,1347,1347,219.2,249.7,203.1,267,280.6,292.1
271, 0:22:32,1352,1352,228.5,244.1,223.7,261.3,284.7,289.7
272, 0:22:37,1357.5,1357.5,229.9,252.1,206.2,257.8,279.8,290
273, 0:22:42,1362,1362,218.7,250.9,207.2,265.6,279.8,290.5
274, 0:22:47,1367.1,1367.1,225,247.6,220.9,262,283.8,290.9
275, 0:22:52,1372,1372,231.4,252.6,213,260.5,281.3,292.2
276, 0:22:57,1377.1,1377.1,223.1,249.1,200.3,262.8,280.1,292.5
277, 0:23:03,1382.5,1382.5,225.2,247.6,219.2,264,282.1,292.6
278, 0:23:07,1386.6,1386.6,229.6,249.7,210.2,260.9,282.1,292.6
279, 0:23:12,1392.1,1392.1,229.2,252.8,207.3,266.5,281.7,291.8
280, 0:23:17,1396.7,1396.7,222,248.2,213.3,266.3,281.7,290
281, 0:23:22,1402.1,1402.1,229.2,248.1,221.2,264.1,282.1,291
282, 0:23:27,1406.7,1406.7,226.5,251.5,204.1,261.8,282.5,292.9
283, 0:23:32,1411.7,1411.7,224.3,252,209.3,264,281.2,288.9
284, 0:23:37,1416.7,1416.7,224.9,253.3,210.6,262.2,281.3,293.1
285, 0:23:42,1421.7,1421.7,228.6,248,206.5,262.9,279.4,292.3
286, 0:23:47,1426.6,1426.6,233.8,253,207.9,264.5,283.4,290
287, 0:23:52,1431.6,1431.6,225.8,250.9,205.7,260.8,280.6,290.3
288, 0:23:57,1437.1,1437.1,226.1,251.6,215.8,264.1,280.4,290.6
289, 0:24:02,1441.7,1441.7,223.4,250.4,213.6,266.3,284.6,290.5
290, 0:24:07,1446.7,1446.7,229.5,249.5,213,263.6,280.4,291.4
291, 0:24:12,1451.7,1451.7,228.6,253.1,209.6,263.3,279.1,290.6
292, 0:24:17,1457.1,1457.1,222.7,253.9,210.4,264.4,279.5,290.6
293, 0:24:22,1461.7,1461.7,226.3,251.4,219.9,262,281.8,290.3
294, 0:24:27,1466.7,1466.7,225.9,252.7,209,265.5,280.4,289.6
295, 0:24:32,1471.7,1471.7,227.6,253.5,208.5,264.4,282.3,292.3
296, 0:24:37,1476.7,1476.7,226.3,249.5,210,261.1,281.2,291.4
297, 0:24:42,1482.2,1482.2,227.2,250.8,212.7,265.3,282.5,292.1
298, 0:24:47,1486.7,1486.7,227.8,251.1,210.9,264.1,279.7,292.7
299, 0:24:52,1491.7,1491.7,228.2,251.7,213.6,266,278.4,291.1
300, 0:24:57,1496.7,1496.7,229.2,250.8,212.7,264.9,284.4,288.9
301, 0:25:02,1501.7,1501.7,224.9,250.3,212.9,264.1,281.2,291.5
302, 0:25:07,1506.7,1506.7,226.2,254.3,218.6,264,281.4,292.6
303, 0:25:12,1511.7,1511.7,225.2,250.6,210.1,264.7,281.6,294.1
304, 0:25:17,1516.7,1516.7,228.8,250.6,214.4,265.4,279.6,292.3
305, 0:25:22,1521.6,1521.6,230.8,250,209.6,265.4,283,290.6
306, 0:25:27,1526.7,1526.7,228.3,251.9,209.5,263,279.7,290.5
307, 0:25:32,1531.7,1531.7,225.1,253.3,214.4,265.9,280.7,292
308, 0:25:37,1537.1,1537.1,229.3,249.2,214,261.1,277.2,291.8
309, 0:25:42,1541.7,1541.7,228.7,253.7,210.2,262,280.6,291.8
310, 0:25:47,1546.7,1546.7,227.9,249.4,211.8,266.5,280.3,292.8
311, 0:25:52,1551.7,1551.7,227.7,249.6,216.3,261.5,281,289.7
312, 0:25:57,1556.7,1556.7,229.3,250.9,215.4,262.5,280.4,288.6
313, 0:26:02,1561.7,1561.7,227.1,248.9,210.2,264.8,280.2,290.9
314, 0:26:07,1566.7,1566.7,227.3,247.7,216.1,264,277.9,291.5
315, 0:26:12,1571.7,1571.7,229.3,248.4,213.5,263.5,278.2,289.5
316, 0:26:17,1576.6,1576.6,227.2,249.1,210,260.7,281.5,293.7
317, 0:26:22,1581.6,1581.6,224,252.7,212.4,260.3,279.3,291.6
318, 0:26:27,1587.1,1587.1,224,249,216.3,261.4,281.7,293.7
319, 0:26:32,1592.1,1592.1,230.5,247.1,211.7,261.3,280.1,294.9
320, 0:26:37,1597,1597,230.2,249.5,208.8,260.5,279.1,289.4
321, 0:26:42,1602,1602,225.5,249,211,263.1,282.7,291.3
322, 0:26:47,1607.1,1607.1,223.4,245.8,217.5,257.8,280.6,291.3
323, 0:26:52,1612.1,1612.1,228.7,251.1,219.4,262,278.8,292.7
324, 0:26:57,1617.1,1617.1,223.4,249,209.8,265.1,279.6,288.9
325, 0:27:02,1621.7,1621.7,225.1,246.1,214.4,261.8,283,289.9
326, 0:27:07,1626.7,1626.7,228.3,252.6,212.3,258.9,277.9,291.5
327, 0:27:12,1631.8,1631.8,222.4,252.2,208.4,263,277,289.8
328, 0:27:17,1637.2,1637.2,227.7,244.6,214.2,262,279.8,288.9
329, 0:27:22,1641.8,1641.8,230.1,249.6,213.3,263.1,279.3,290.3
330, 0:27:27,1647,1647,228.3,250.1,207.4,262.2,280.6,291.9
331, 0:27:32,1652.5,1652.5,217.8,251.7,216,262.5,281.8,294.3
332, 0:27:37,1657.1,1657.1,225.7,245.4,219.6,258.4,279.8,289.3
333, 0:27:42,1662.1,1662.1,230.8,248.9,203.7,263.1,282.4,292.5
334, 0:27:47,1667.1,1667.1,220.9,246.1,206.7,260.9,281.2,297.2
335, 0:27:52,1672,1672,228.5,247.5,217.1,262.6,277.8,288.9
336, 0:27:57,1677,1677,227,248.5,209.5,266.1,287.2,293.5
337, 0:28:02,1682.1,1682.1,221.8,247.5,212.8,256.5,279.4,288.3
338, 0:28:07,1687.1,1687.1,228.7,256.4,219.9,266.6,281,292
339, 0:28:12,1692.1,1692.1,222.6,247.5,205.4,262,277.9,293.1
340, 0:28:18,1697.5,1697.5,227.1,249.5,219,265.3,277.2,292.9
341, 0:28:22,1701.6,1701.6,233.4,250.6,214.3,260.7,282.7,292.9
342, 0:28:27,1706.6,1706.6,218.6,255.4,203,259.3,282.4,290.5
343, 0:28:32,1712.1,1712.1,221.8,249.6,219.3,259.6,281,292.2
