NCED Sonar Capture - Text Output File (Tab and Comma delineated),,,,,,,,,
14:29:45,9/23/14,,,,,,,,
RunName,E:\DATA\Ricardo-sonar\20140923-3000-eq\3000-eq,,,,,,,,
Sample Interval (sec),5,,,,,,,,
Samples Per Probe,1,,,,,,,,
Water Temp in C,23,,,,,,,,
Water Height,350,,,,,,,,
,,,,,,,,,
Transducer Locations,,,,VariGains Not Used,,,,,
Transducer #,X,Y,Z,dB,,,,,
Transducer 1,7680,0,295,10,,,,,
Transducer 2,6680,0,300,11,,,,,
Transducer 3,8680,0,302,12,,,,,
Transducer 4,5680,0,293,13,,,,,
Transducer 5,4680,0,300,14,,,,,
Transducer 6,3680,0,305,15,,,,,
,,,,,,,,,
"PULSER SETTINGS:, Rcvr  Echo, LPF   3  , HPF   1, Trig  External, PRF   100, DMP   333, Volts 900, Enrgy 3, Impd  Low, Gain  0,(Gain may change from above value dynamically - check PingHeaders.)",,,,,,,,,
,,,,,,,,,
Pass,RunTime,RunSeconds,ContinuousSec,Probe_1,Probe_2,Probe_3,Probe_4,Probe_5,Probe_6
1, 0:00:02,1.6,1.6,166.7,176.6,152.6,193.7,214.8,208.7
2, 0:00:07,7,7,158.8,174.3,152.9,186,212.5,197.4
3, 0:00:12,11.6,11.6,160.9,177.3,167.3,180,201.9,199.4
4, 0:00:17,16.7,16.7,157.2,179.5,184,176.2,195.3,199
5, 0:00:22,22.1,22.1,160.2,206.3,184.4,174.5,203.7,197.9
6, 0:00:27,26.7,26.7,178.1,206.2,178.8,199.7,202.2,196
7, 0:00:32,31.6,31.6,176.8,192.2,180.8,197.1,204.2,194
8, 0:00:37,36.6,36.6,170.2,185.8,169,192.6,204.8,188.5
9, 0:00:42,42.1,42.1,174.8,196.6,166.3,197.8,203.5,188.9
10, 0:00:47,46.7,46.7,173.3,190.2,156.5,190.4,194.9,192.8
11, 0:00:52,51.7,51.7,167.7,180.9,154.2,180.8,188.5,202.5
12, 0:00:57,56.7,56.7,160.5,189.1,168.1,186,182.4,208.4
13, 0:01:02,62.1,62.1,158.8,201.9,176.6,207.2,186.1,206.8
14, 0:01:07,66.7,66.7,184,200.4,180.2,199.3,189.2,204.4
15, 0:01:12,71.6,71.6,183.4,194.6,177.9,201.1,189.1,200.9
16, 0:01:17,76.6,76.6,181.7,191.3,176.5,200.4,189.8,194
17, 0:01:22,81.6,81.6,172.1,186.4,179.3,201.9,196.6,187.9
18, 0:01:27,87.1,87.1,168.5,179.4,178.4,202.4,192,195.1
19, 0:01:32,91.6,91.6,162.1,175.8,178.4,202.8,188.9,200.3
20, 0:01:37,96.6,96.6,161.9,171.5,177.2,204.9,192.2,204
21, 0:01:42,101.6,101.6,160.5,184.9,174.2,204.6,198.5,197.5
22, 0:01:47,107.1,107.1,160.3,190.6,172.5,203.5,196.3,200
23, 0:01:53,112.5,112.5,164,188,168.5,199.1,191.1,213.9
24, 0:01:57,116.6,116.6,162.3,184,167.3,205.5,188.2,206
25, 0:02:03,122.5,122.5,183.2,177,164.8,199.9,186,196.2
26, 0:02:07,127.1,127.1,181,185.8,160.7,197.2,185.6,209.9
27, 0:02:12,131.7,131.7,183.4,183.7,156,191.7,194.7,218
28, 0:02:17,136.6,136.6,189.6,198.3,155.4,185.2,187.8,209.2
29, 0:02:22,141.6,141.6,186.1,197.5,172.3,180.5,197.6,200
30, 0:02:27,146.6,146.6,181.5,192.5,172.8,171.2,193.7,197.9
31, 0:02:32,151.6,151.6,176,200.8,167.5,183,186.4,200.7
32, 0:02:37,157.1,157.1,172.9,196.3,163.2,183.8,186.7,204.3
33, 0:02:42,162.1,162.1,172,200.3,161.6,180.9,198.1,204.6
34, 0:02:47,167,167,167.6,195.8,159.9,175.9,192.6,203.1
35, 0:02:52,172,172,165.8,199.4,159.7,172.9,186.3,209.9
36, 0:02:57,177,177,166,202.7,156.1,171.2,193.1,213.4
37, 0:03:02,182.5,182.5,165.5,204.9,157.4,180,206.9,203.1
38, 0:03:07,187.1,187.1,162.6,200.1,157.3,176.7,211.6,197.1
39, 0:03:12,192.5,192.5,165,196,156.1,176.5,196.6,201.8
40, 0:03:18,197.5,197.5,171.7,194.1,158.3,193.4,189.6,202.9
41, 0:03:22,201.6,201.6,185.5,195.5,184.3,187.3,188.1,196.8
42, 0:03:27,207.1,207.1,194.3,196,191.6,185.9,203.8,199.9
43, 0:03:32,211.7,211.7,189.1,190.2,188,182.2,194.4,205.7
44, 0:03:37,216.6,216.6,190.6,183.7,184.6,179.8,188,210.1
45, 0:03:42,221.6,221.6,192.3,178.4,180.1,176.4,188.5,199.9
46, 0:03:47,227.1,227.1,191.6,174.9,179.2,176.4,205.1,203.9
47, 0:03:52,231.7,231.7,192.7,175.2,168.7,176.4,206.1,214.8
48, 0:03:57,236.6,236.6,201.4,189.9,165.5,176.6,202.6,213.2
49, 0:04:02,242.1,242.1,193.9,188.3,162.7,195.4,193.9,204.4
50, 0:04:07,246.7,246.7,186.6,187.5,159.5,193.6,199.4,204.4
51, 0:04:12,251.7,251.7,194,192.8,158.1,188,194.9,202.1
52, 0:04:17,257.1,257.1,188.4,193.2,155.3,179.7,189.9,205.7
53, 0:04:22,261.7,261.7,188.5,191.5,155.5,175.3,200.8,197.3
54, 0:04:27,266.7,266.7,190.8,186.1,156.1,180.5,197.1,192.8
55, 0:04:32,272.1,272.1,191.6,183.3,157.9,199.3,191.2,206.9
56, 0:04:37,276.7,276.7,183.6,182.8,174.6,190.8,212.9,215.7
57, 0:04:42,281.7,281.7,173.5,179.9,168.7,182,210,202.7
58, 0:04:47,286.7,286.7,169.3,175.2,165.8,189.6,197.7,197.4
59, 0:04:52,291.7,291.7,170.3,178.8,177.8,189.1,187.6,197.2
60, 0:04:57,296.7,296.7,179.6,178.3,189,182.8,189.6,215.8
61, 0:05:02,301.6,301.6,179.7,176.2,185.4,185.7,215.5,218.6
62, 0:05:07,306.6,306.6,182.1,173.9,190.9,210.7,214,210.4
63, 0:05:12,312.1,312.1,179.6,173.5,189.3,210.6,209.9,199.8
64, 0:05:17,317,317,174.9,181.2,179.9,203,207.3,202.1
65, 0:05:22,322,322,170.1,190.5,172.5,194,198.4,201
66, 0:05:27,327.5,327.5,167.5,190.8,178.2,184.4,190.2,199.1
67, 0:05:32,332.1,332.1,165.8,183.6,185.7,178.5,188.7,214.8
68, 0:05:38,337.5,337.5,166.3,178.1,188.7,177,190.2,207.8
69, 0:05:42,341.6,341.6,168.9,175.6,191.9,176.1,205.6,212.4
70, 0:05:47,346.5,346.5,197.1,175.2,192,198.1,206.3,206.1
71, 0:05:52,352.1,352.1,194.6,182,192.5,201.9,199.4,217.8
72, 0:05:57,357,357,189.6,197,192.8,197.8,196,214.3
73, 0:06:02,362.5,362.5,184.7,195.4,192,190.1,194,218.4
74, 0:06:07,367.1,367.1,186.2,187.7,184.6,182.5,192.7,216.8
75, 0:06:12,372.1,372.1,184.6,177.5,180,181.4,199.5,212.1
76, 0:06:17,377,377,183.6,176.9,172.2,190.3,193.1,203.8
77, 0:06:22,382,382,179.7,179,165,207.8,190.9,197.8
78, 0:06:27,387.5,387.5,176.5,198.9,162.6,204.4,189.5,195
79, 0:06:32,392,392,172.9,197.2,160.5,198.1,189.5,198.8
80, 0:06:37,397,397,167.3,187.8,158.3,198.3,191.4,196.9
81, 0:06:42,401.6,401.6,174.5,183.3,157.3,187.3,185.8,194.7
82, 0:06:47,406.6,406.6,174.6,177.2,156.1,179.4,204,190.3
83, 0:06:52,412.1,412.1,170.5,174.6,183.5,199.8,203,190.2
84, 0:06:57,416.6,416.6,170.2,174.8,190.7,197.5,200.6,197.2
85, 0:07:02,422.1,422.1,169,187.2,185.1,194.3,209.7,213.7
86, 0:07:07,427.1,427.1,166.8,202.5,177.3,194,208,219.5
87, 0:07:12,432,432,178.8,192.3,168.1,195.7,215.7,220.4
88, 0:07:17,437,437,175.8,186.7,158.8,198.8,216.4,221
89, 0:07:22,442,442,165.6,181,158.2,194.3,212.4,217.1
90, 0:07:27,447,447,164.3,175,163.2,186.8,207.3,211
91, 0:07:32,452,452,163.7,174.3,176.6,183.2,197.6,199.8
92, 0:07:37,457.4,457.4,182.2,177.1,184.8,175.9,189.3,192
93, 0:07:42,462,462,194,183.2,191.2,175.3,183.6,203.6
94, 0:07:47,467,467,196.3,204,193.6,174.1,180,204.7
95, 0:07:52,472.5,472.5,195.7,201.7,192.2,173.4,179.4,208
96, 0:07:58,477.5,477.5,193.6,195,185.6,173.6,181,198.3
97, 0:08:02,481.6,481.6,189.6,189.4,179.5,183.6,184,199.3
98, 0:08:07,487,487,183.4,182.9,,202,183.8,198
99, 0:08:12,492.1,492.1,172.9,185.8,159.4,205.5,187.3,195.2
100, 0:08:17,497.1,497.1,169.4,209,151.7,208.7,210.2,191.1
101, 0:08:22,502,502,164.9,203.6,149.1,211.4,213.8,189.4
102, 0:08:27,507.1,507.1,169.1,197.1,150.1,208.2,208.1,199.5
103, 0:08:32,512.1,512.1,174,193.1,154.1,208.3,206.7,198.3
104, 0:08:37,517.5,517.5,173.8,188,171.4,201.1,205,194.9
105, 0:08:42,522.1,522.1,173.1,183.1,189,199.2,200.1,189.3
106, 0:08:48,527.5,527.5,171.9,177.3,184.7,192.8,191.2,185.8
107, 0:08:52,532.1,532.1,167.7,175.9,180.6,185,193.1,187.6
108, 0:08:57,537.1,537.1,189.4,173.8,171.2,184.5,208.7,189.5
109, 0:09:02,541.7,541.7,191.7,174.3,166.9,182.9,202.8,189.2
110, 0:09:07,546.7,546.7,177.9,175.8,162.6,179.2,204.8,200.2
111, 0:09:12,551.7,551.7,172.7,181.7,153.2,180.3,210.3,210.7
112, 0:09:17,556.6,556.6,168.2,202.7,151.1,191.8,206.8,204.2
113, 0:09:22,561.6,561.6,171.7,205.7,151.4,193,200.7,197.1
114, 0:09:27,567.1,567.1,188.7,206.6,166.1,187.9,198.1,214
115, 0:09:32,572,572,181.2,188.4,182.8,183.4,194,214.4
116, 0:09:38,577.5,577.5,177.4,194.8,184.5,179.9,187.5,211.2
117, 0:09:42,581.6,581.6,169.2,203,179.4,177.8,195.8,210.6
118, 0:09:47,586.6,586.6,166.1,201,174.3,174.3,193.8,214.3
119, 0:09:52,591.6,591.6,168,197.5,169,180.2,192.6,216.4
120, 0:09:57,597.1,597.1,182.9,204.2,182.7,202.5,196.3,210.2
121, 0:10:03,602.5,602.5,182.5,201.6,191.5,188.9,196.9,205.9
122, 0:10:07,606.6,606.6,175.6,200.4,171.2,198.7,189,201.8
123, 0:10:12,611.6,611.6,173.3,199,163.8,204.2,187.3,202.7
124, 0:10:17,617,617,172.9,199.3,159.4,196.1,189,207.6
125, 0:10:23,622.5,622.5,172.8,186.2,156.7,192.6,182.3,203.9
126, 0:10:27,626.6,626.6,167.9,181.1,151.4,204.8,180.6,196.4
127, 0:10:32,631.5,631.5,162.1,177.2,157.3,196.3,177.3,213.6
128, 0:10:37,637,637,162.1,176.6,194.1,186.2,175.8,202
129, 0:10:42,641.6,641.6,179,171,194.8,183.2,176.8,212.9
130, 0:10:47,646.6,646.6,189.4,172,193.1,184.4,177.8,208.5
131, 0:10:52,652,652,181.1,175.8,184,207.1,201.8,202.2
132, 0:10:57,656.6,656.6,176,174.8,175.8,205.7,198.6,203.5
133, 0:11:02,661.7,661.7,193.2,202.8,168.9,206.7,191.4,211.8
134, 0:11:07,666.8,666.8,188.2,199.9,162,203.5,194.5,202.4
135, 0:11:12,671.8,671.8,175.2,190.9,155.5,196.7,189.7,212.9
136, 0:11:17,676.7,676.7,189.2,185.7,155.4,192.6,186.7,224.3
137, 0:11:22,681.7,681.7,183.9,178.4,175.2,185.5,193.7,216.3
138, 0:11:27,686.7,686.7,184.3,178.7,178.7,181.4,207.6,203.1
139, 0:11:32,691.7,691.7,185.8,178.7,174,187,197,217.5
140, 0:11:37,696.7,696.7,185.4,180.7,175.8,192.3,188.9,218.2
141, 0:11:42,701.7,701.7,189.6,186.4,176.9,188.9,197.8,211.9
142, 0:11:47,706.6,706.6,194.9,195.8,173.4,190.3,199.3,214.2
143, 0:11:52,711.6,711.6,186.5,200.1,172.3,187.9,200.1,213.8
144, 0:11:57,716.6,716.6,182.3,201,167.6,190.6,211.9,215.4
145, 0:12:02,721.7,721.7,181.7,195.5,161.9,191.7,197.4,209.8
146, 0:12:07,726.6,726.6,179.9,201.9,158.8,190.5,194,203.4
147, 0:12:12,731.6,731.6,172,206.5,152,188.2,208.9,202.8
148, 0:12:17,736.6,736.6,167.8,200.1,153,183.5,212.9,200.8
149, 0:12:22,741.5,741.5,164.5,194.1,153.7,186.1,208.7,197.5
150, 0:12:27,747.1,747.1,158.5,183.4,164.3,182.5,207.2,192
151, 0:12:33,752.5,752.5,160.2,179.6,185.3,179,210.7,192.1
152, 0:12:37,756.6,756.6,162.8,176.8,195.9,174.4,209.2,192.7
153, 0:12:42,762.1,762.1,162.1,177.6,194.7,174.7,208.1,185
154, 0:12:48,767.5,767.5,162.4,185.8,191.2,172.8,202.8,184.1
155, 0:12:52,771.5,771.5,160.2,178.3,185.5,174.8,207.8,182.3
156, 0:12:57,777.1,777.1,159,184.7,167.2,172.5,213.8,187
157, 0:13:02,782.1,782.1,164.1,184.4,184.3,174.1,214.8,198.3
158, 0:13:07,787.5,787.5,185.8,195.6,189.3,194.9,212.8,194.7
159, 0:13:12,792.1,792.1,176.1,198.2,186.4,187.1,209.5,191.1
160, 0:13:17,797.1,797.1,178.7,194.9,183.8,186.7,205.6,199.1
161, 0:13:22,802.1,802.1,196.7,188.8,171.9,197.7,201.9,201.3
162, 0:13:27,807,807,194.2,184.3,186.6,202.5,196.7,211.3
163, 0:13:32,812,812,192.8,183.3,184.6,203.4,190.5,209
164, 0:13:37,817,817,183.6,204.1,184.6,205.2,191.5,204.4
165, 0:13:42,822.5,822.5,177,199.4,180.9,206.1,207.2,203.2
166, 0:13:47,827.1,827.1,171.1,197.5,172.3,206.7,210.9,201.2
167, 0:13:52,832,832,183.1,193.6,166.7,208.5,207.2,193.8
168, 0:13:58,837.5,837.5,182,184.5,162.1,207.4,200,213.1
169, 0:14:02,842,842,179.3,182.5,175.2,199.3,192.8,220.5
170, 0:14:07,846.6,846.6,177,177.3,182.6,193.6,198.8,216.2
171, 0:14:12,851.7,851.7,172.3,177.6,179.8,205.9,199.3,213.4
172, 0:14:17,857.1,857.1,168.5,176.7,172,207.7,196.9,216.4
173, 0:14:22,861.6,861.6,186.3,177.3,169.6,194.5,191.9,208.7
174, 0:14:27,866.6,866.6,176.2,174.6,167,187.6,188.2,216.4
175, 0:14:32,871.6,871.6,167.1,173.6,166.1,189.4,184.3,220.7
176, 0:14:37,876.7,876.7,164.7,202.5,161.4,202.4,181.1,222.4
177, 0:14:42,881.7,881.7,190.5,212.1,155.5,199.3,182.5,215.4
178, 0:14:47,886.6,886.6,195.8,209,157.5,200.2,180.2,209.2
179, 0:14:52,892.1,892.1,183.7,195,176.1,192.8,180.2,205.7
180, 0:14:57,896.6,896.6,179.7,187.3,173.6,205,171.7,200.5
181, 0:15:02,901.6,901.6,168.5,181.1,166.4,200.7,173.8,196.1
182, 0:15:07,906.6,906.6,163.5,179.1,161.5,199.5,168.5,193.4
183, 0:15:12,911.6,911.6,160.5,183.5,160.5,187.6,170.3,194.2
184, 0:15:17,916.6,916.6,165.5,193.5,191,194.1,179.2,191.7
185, 0:15:22,922.1,922.1,185.6,188.7,189.5,202.8,195.8,195.2
186, 0:15:27,926.6,926.6,187.5,212,179.6,206.4,207.1,200.5
187, 0:15:32,931.7,931.7,194.3,215.3,176.7,203.2,211.8,204.7
188, 0:15:37,936.6,936.6,186.9,208.4,169.1,201,213.9,200.5
189, 0:15:42,941.8,941.8,179.8,194.4,157.3,202.7,213.8,201.5
190, 0:15:47,947.2,947.2,169.7,185.1,153.3,201.4,216.5,199.2
191, 0:15:52,951.8,951.8,165.5,190.2,157.8,198.1,211.7,204.7
192, 0:15:57,956.8,956.8,163,188.1,176.6,201.6,201.6,216.5
193, 0:16:02,961.7,961.7,159.8,191.2,192.7,193.6,204.1,214.2
194, 0:16:07,966.8,966.8,160.4,191.7,188.9,187.2,208.6,201.2
195, 0:16:12,971.7,971.7,160,192.2,185.6,183.5,203.8,209.5
196, 0:16:17,976.8,976.8,165,210.7,184.7,183,200.1,210
197, 0:16:22,981.8,981.8,189.2,203.7,187,184.9,196.6,206.5
198, 0:16:27,986.8,986.8,183.2,195.2,176.5,179.1,196.4,208.1
199, 0:16:32,991.7,991.7,178.6,206.3,173,173.8,197.8,197.3
200, 0:16:37,996.7,996.7,171.7,205.7,168.1,173.8,197.5,197.2
201, 0:16:42,1001.7,1001.7,164.7,203.4,159.8,176.7,192.5,197.2
202, 0:16:47,1006.6,1006.6,163.8,196.4,156.7,171.8,188.6,202.8
203, 0:16:52,1011.6,1011.6,162.9,199.1,160.8,167.2,187,209.7
204, 0:16:57,1016.7,1016.7,163.9,198.5,176.4,168.4,186.7,201.3
205, 0:17:02,1021.6,1021.6,164.1,201,182.1,174.6,183.6,204.4
206, 0:17:07,1026.6,1026.6,184.6,194.2,179.9,180.3,177.3,207.5
207, 0:17:12,1032.1,1032.1,182.5,195.1,177.3,195.5,178.2,215.8
208, 0:17:17,1037,1037,177.1,188.6,174.3,198.9,179.8,203.3
209, 0:17:22,1042,1042,193.7,200.5,174.6,205.9,187.9,200.1
210, 0:17:27,1047,1047,181.5,202.5,171.7,202.9,200.1,213
211, 0:17:32,1052.5,1052.5,202.8,202.1,169.4,202.6,193.7,208.2
212, 0:17:37,1056.6,1056.6,194.6,204.9,164.7,202.8,190.6,209.3
213, 0:17:42,1061.5,1061.5,181.4,206.2,157.3,205.8,189.8,208
214, 0:17:47,1067.1,1067.1,172.5,201.5,150.4,197.9,201.9,215.9
215, 0:17:52,1071.7,1071.7,171.9,198.6,148.6,193,198.2,209.6
216, 0:17:57,1076.7,1076.7,170.9,194.4,181.8,185.1,195.8,202.9
217, 0:18:02,1081.6,1081.6,180.7,186.4,183.5,180.6,189.7,215.1
218, 0:18:07,1086.6,1086.6,194.4,179.6,183.8,179,192.8,211.5
219, 0:18:12,1091.7,1091.7,189.6,176.2,179.9,189.6,211.9,205.8
220, 0:18:17,1096.6,1096.6,194.8,175.9,175.7,197.3,198.9,214
221, 0:18:22,1102.1,1102.1,190.8,173.5,171,199.7,192.2,215.7
222, 0:18:27,1106.7,1106.7,194.9,172.6,160.8,192.6,211.3,208
223, 0:18:32,1111.6,1111.6,194.6,174.6,155,186.8,212.9,204.7
224, 0:18:37,1117.1,1117.1,192.9,171.2,155,182.3,200.1,199
225, 0:18:42,1121.7,1121.7,183.7,169.1,150.3,184.9,195.8,222.2
226, 0:18:47,1126.7,1126.7,188.1,171.7,151.5,181,213.2,216.1
227, 0:18:52,1131.7,1131.7,191.4,199,152.9,179.6,204.3,205.3
228, 0:18:57,1136.7,1136.7,193.3,197.8,184.3,177.6,184,201.3
229, 0:19:02,1142.1,1142.1,191.9,191.2,189.8,174.6,185.5,211.3
230, 0:19:07,1146.7,1146.7,196.2,191.1,179.6,195.5,189.7,215.1
231, 0:19:12,1151.6,1151.6,202.6,186.6,170.4,182.3,215.1,216.9
232, 0:19:17,1156.7,1156.7,190.8,182.7,164.6,207.6,213.6,207.8
233, 0:19:22,1162.1,1162.1,183.4,179,159.4,199.8,203.1,209
234, 0:19:27,1166.7,1166.7,182,187.3,182.8,188.1,194.2,216.8
235, 0:19:32,1171.7,1171.7,175.2,182.3,187.1,180.8,193.9,214.8
236, 0:19:37,1177.1,1177.1,164.9,177.1,191,177.8,195.6,209.3
237, 0:19:42,1181.7,1181.7,163.9,175.7,185.4,176.6,209.9,205.9
238, 0:19:47,1186.7,1186.7,163.5,182.6,191.6,180.3,202.8,208.3
239, 0:19:52,1191.6,1191.6,166.9,209.7,196.6,201.8,199.3,205.3
240, 0:19:57,1196.7,1196.7,185.8,208.1,182.9,207.8,192.5,198.1
241, 0:20:02,1201.6,1201.6,192.7,211.3,174.9,203.6,187,200.8
242, 0:20:07,1207.1,1207.1,189.4,208,181,195.5,188.6,203.5
243, 0:20:12,1211.7,1211.7,186.8,201.9,180.5,185.8,190.8,204.3
244, 0:20:17,1216.7,1216.7,180.5,194.3,179,183.2,198,204.8
245, 0:20:22,1221.7,1221.7,175,186.8,184.4,180.3,206.9,207.9
246, 0:20:27,1226.7,1226.7,171.1,183,187.3,189.5,196.6,202.5
247, 0:20:32,1231.7,1231.7,167,179.1,187.5,183.8,202.7,212.5
248, 0:20:37,1236.6,1236.6,162.3,177.5,190.7,183.7,208,210.1
249, 0:20:42,1242.1,1242.1,162.8,173,193.5,206,209.8,216.6
250, 0:20:47,1246.7,1246.7,160.5,171.4,195.1,206.1,213.3,210.2
251, 0:20:52,1251.7,1251.7,161.2,173.3,190.1,207.8,209.7,206
252, 0:20:57,1256.6,1256.6,157,171.7,186.1,203.7,203.7,201
253, 0:21:02,1261.7,1261.7,157,175.1,180.7,194.4,198.7,201.4
254, 0:21:07,1266.7,1266.7,157,188.2,166.1,189.3,192.7,205.7
255, 0:21:12,1272.1,1272.1,160,187,162.5,185.5,188.3,211.9
256, 0:21:17,1276.7,1276.7,186.9,187.3,161.6,185.6,192.1,203
257, 0:21:22,1281.7,1281.7,187.8,196.7,187.9,189.3,192.3,212.6
258, 0:21:27,1286.6,1286.6,189.3,193.6,184.9,184.1,186.7,214.8
259, 0:21:32,1292.1,1292.1,188.7,184.7,184.3,179.7,201.6,210.7
260, 0:21:37,1296.7,1296.7,182,179.9,183.7,203.1,211.3,209.4
261, 0:21:42,1301.7,1301.7,173.7,188.3,179.3,199.3,202.9,199
262, 0:21:47,1306.7,1306.7,167.8,201.5,167.8,203.1,194.3,192
263, 0:21:52,1312.1,1312.1,172.8,203.8,157.9,199.4,191.3,217.5
264, 0:21:57,1316.7,1316.7,190.5,204.2,157,194.2,202.2,200.9
265, 0:22:02,1321.7,1321.7,182.3,193.2,158,181.7,202.2,216.9
266, 0:22:07,1326.7,1326.7,173.7,187.5,176.8,180.5,207.9,217.4
267, 0:22:12,1331.6,1331.6,168.8,182.7,170.8,197.7,205.8,209.2
268, 0:22:17,1337.1,1337.1,166.8,179.7,167.6,187.9,198.2,201
269, 0:22:22,1341.7,1341.7,170.8,176.7,167.8,178.3,194.7,194.6
270, 0:22:27,1346.7,1346.7,177.1,182.7,170.2,175.5,209.2,200.7
271, 0:22:32,1351.6,1351.6,168.8,179.9,165.2,187.8,205,199.9
272, 0:22:37,1356.6,1356.6,162.9,182.3,157.2,191.5,213.9,204.6
273, 0:22:42,1361.6,1361.6,163.8,192.7,156.3,193.7,206.6,204
274, 0:22:47,1366.6,1366.6,187.2,195.8,174.5,190,205.9,203.1
275, 0:22:52,1371.6,1371.6,174.8,196.9,184.9,184.4,204.4,206.2
276, 0:22:57,1377,1377,181.3,190.4,183.3,198.8,204.5,214.3
277, 0:23:02,1381.6,1381.6,189.2,198.5,184.9,206.1,206.9,208.7
278, 0:23:08,1387.5,1387.5,184.9,204.3,183.1,197.4,203.6,213.2
279, 0:23:12,1391.5,1391.5,181.1,200.7,181,193,198.1,213.9
280, 0:23:17,1397.1,1397.1,176.4,195.2,174.8,185.8,190.1,201.1
281, 0:23:22,1401.5,1401.5,173.6,186.8,171.7,191.7,201.3,197.4
282, 0:23:27,1406.6,1406.6,168.5,180.5,162.6,199.7,196.6,198.1
283, 0:23:32,1412.1,1412.1,163.2,177.9,153.6,204,190.2,215.9
284, 0:23:37,1417,1417,164,194.8,153.5,198.5,212.5,208.6
285, 0:23:42,1421.5,1421.5,188.1,190.4,174.9,188.5,201.5,198.1
286, 0:23:47,1427,1427,175.3,185.1,170.8,196.6,193.2,216.9
287, 0:23:52,1431.6,1431.6,188.4,184.1,163.2,196.5,210.7,218.1
288, 0:23:57,1437.1,1437.1,180.8,198.1,155.6,204.3,213,202.8
289, 0:24:02,1442,1442,170.1,193.3,155.2,202.8,210.1,205.5
290, 0:24:07,1446.6,1446.6,174.9,183.4,155.3,192.7,202.5,213.4
291, 0:24:12,1452.1,1452.1,190,177,176.5,186.4,194.6,204
292, 0:24:17,1456.6,1456.6,179.6,177.9,182.8,180.2,189.1,207.3
293, 0:24:22,1462,1462,171.6,191.3,185.4,182.3,203.3,196.9
294, 0:24:27,1467.1,1467.1,175.8,201.7,182.8,187.7,194.4,218.4
295, 0:24:32,1472,1472,194,196,177.7,192.3,193.2,219
296, 0:24:38,1477.5,1477.5,186.1,188.6,173.7,189.5,212.3,204.5
297, 0:24:42,1481.6,1481.6,176.8,199,170.2,191.7,209.9,202.8
298, 0:24:47,1486.5,1486.5,173.1,204.4,169.6,202.2,198,209.5
299, 0:24:52,1491.6,1491.6,170.3,208.9,162,199.9,189.6,210.8
300, 0:24:57,1497.1,1497.1,188.3,201,158.3,186.7,192.4,211.7
301, 0:25:02,1501.6,1501.6,179.6,199.4,155.5,206.2,210.1,215.7
302, 0:25:07,1506.6,1506.6,173.9,197.5,175,209.8,208.9,213.1
303, 0:25:12,1512.1,1512.1,169.9,197.4,162.8,205.9,199.7,201.1
304, 0:25:17,1517.1,1517.1,178.4,190.3,161.4,197.6,190.9,207.3
305, 0:25:22,1522,1522,169.6,177.6,157.3,185.8,185.3,213.8
306, 0:25:27,1527.1,1527.1,168.1,176.6,159,178.8,198.2,206.6
307, 0:25:32,1532.1,1532.1,192.5,199.3,185.4,184.2,203.1,201.7
308, 0:25:37,1536.7,1536.7,197.6,193.9,182.5,199.3,196.9,197.1
309, 0:25:42,1541.7,1541.7,192.5,200.9,183.6,193.6,193.1,204.5
310, 0:25:47,1547.1,1547.1,183.3,200.2,179.4,186.7,199.2,197
311, 0:25:52,1551.7,1551.7,175.5,191.5,168.9,187.6,213.4,200.1
312, 0:25:57,1556.7,1556.7,184.2,189.6,163.4,190.5,207.5,216.6
313, 0:26:02,1562.1,1562.1,182.7,198.7,160.2,209.6,201,203.8
314, 0:26:07,1566.8,1566.8,191,205.1,178.6,205.2,213.3,203.7
315, 0:26:12,1571.8,1571.8,191.9,206.6,180.8,203.3,217.4,213.6
316, 0:26:17,1576.8,1576.8,186.4,203.2,178.2,201.6,213.8,202.5
317, 0:26:22,1581.8,1581.8,183,198.8,171.5,197.8,206.8,204.6
318, 0:26:27,1586.7,1586.7,176.6,191.6,168.1,187.7,199.6,206.5
319, 0:26:32,1591.7,1591.7,172,182,168.4,181.1,190.2,208.8
320, 0:26:37,1596.7,1596.7,165.3,177.3,179.6,176.9,188.5,206.4
321, 0:26:42,1601.7,1601.7,,178.2,176.9,177,189.9,201.6
322, 0:26:47,1606.6,1606.6,194.9,198.1,169.9,175.9,200.7,200.4
323, 0:26:52,1611.7,1611.7,194.6,203.4,165.9,184.2,197.5,201.6
324, 0:26:57,1617.1,1617.1,188.4,197.1,174.9,181.4,190.2,196.9
325, 0:27:02,1622.1,1622.1,181.2,190.6,177.5,183.6,189,204.9
326, 0:27:07,1626.7,1626.7,176.1,186.4,179,208.4,195.2,218.3
327, 0:27:12,1631.7,1631.7,171,185.5,181.3,204.3,199.7,210.8
328, 0:27:17,1636.7,1636.7,165.4,187.3,181.9,195.7,206.1,204.7
329, 0:27:22,1641.6,1641.6,163.5,206.2,185.6,208.1,211.5,212.2
330, 0:27:27,1646.7,1646.7,194.1,204.8,189.5,210.9,203.7,205.2
331, 0:27:32,1651.7,1651.7,194.4,208.6,195.4,205.8,195.8,210
332, 0:27:37,1656.7,1656.7,194,205.8,194.2,204.3,193,207.2
333, 0:27:42,1662.1,1662.1,198.3,202.2,193.9,196.2,204.5,217.2
334, 0:27:47,1666.7,1666.7,190.5,193.7,188.2,186.8,211.1,212.2
335, 0:27:52,1671.6,1671.6,184.6,191.4,182.5,183.8,208.3,210.2
